# LAMMPS data file written by OVITO Basic 3.9.1

10000 atoms
2 atom types

0.0372003749 68.6127996251 xlo xhi
-0.0014131358 31.6514131358 ylo yhi
-0.015615614 79.140615614 zlo zhi

Masses

1 183.84  # W
2 95.94  # Mo

Atoms  # atomic

9 2 13.8216 0.228236 0.456202
6166 1 0.383507 15.7791 12.6957
207 1 10.1105 0.198219 3.26704
1024 2 7.01256 6.54998 15.9218
1025 2 6.82322 3.54348 15.5246
1031 2 16.74 3.06511 15.926
1111 2 16.8934 15.8338 15.4652
1003 1 3.4459 0.298731 15.805
4856 2 16.8252 3.09261 0.108433
7 1 10.2233 0.151597 0.292454
21 1 0.171646 3.42707 0.315562
47 2 10.0494 6.32964 0.110803
1002 2 1.73681 1.67704 17.575
1204 2 3.32604 2.99073 19.2962
1049 2 13.4759 6.7322 16.3616
1089 1 13.2655 12.6273 15.9785
1069 1 13.1822 9.75051 16.2154
1004 2 4.75052 1.81563 17.2697
1225 2 6.84104 3.34672 18.6033
1067 1 10.2422 9.74201 15.9317
844 1 6.68031 9.63568 16.0867
1006 2 8.43351 1.87679 17.4774
1008 1 11.6606 1.87512 17.6163
1026 1 10.0164 3.52574 19.3317
5282 2 0.1786 3.31898 16.0054
1010 2 15.1328 1.30369 17.5751
1229 2 13.6731 2.95106 19.4033
1891 1 16.8702 12.8713 28.7551
1022 2 1.53069 5.02017 17.662
1243 1 3.27635 6.24917 19.1635
1042 2 1.89598 8.21711 17.6407
1023 1 3.38177 3.58771 16.0549
1507 1 9.84005 15.6461 22.5966
1029 2 13.7659 3.15853 16.434
1223 1 5.17745 4.89896 17.5189
1445 2 6.42807 6.40804 19.0734
1245 2 8.56791 5.31519 17.4815
1046 1 8.37039 8.0638 17.7075
1028 1 11.7148 4.66947 18.1809
1247 2 10.1443 6.65106 19.3427
1048 1 11.735 8.01312 17.8206
1001 2 0.0968013 0.179033 16.0516
1030 1 15.1453 5.07879 17.8094
1249 2 13.7547 6.4075 19.6685
1050 2 15.1035 8.1481 17.7931
1047 2 10.2394 6.36434 16.1112
1905 1 6.99329 15.7278 28.8872
1807 1 10.3888 0.16666 28.7348
1062 2 1.73333 10.9822 17.5679
1285 1 3.44383 9.41052 19.4293
1442 2 -0.0178016 6.3966 22.2744
1044 1 4.93083 7.98159 17.518
1064 2 4.84875 10.9887 17.585
1266 2 6.68682 9.4259 19.1215
1611 1 17.0715 0.104424 25.7358
1066 2 8.11369 11.1433 17.8724
1068 2 11.8718 11.206 17.6605
1267 2 10.115 9.43735 19.2572
1070 1 14.9958 11.3223 17.5137
1269 1 13.593 9.59728 19.3146
1889 1 13.4593 12.5722 28.6303
2109 2 15.207 14.1064 30.7468
1082 2 1.70091 14.5621 17.7044
1283 1 3.13969 12.8308 18.9256
1087 1 10.1759 12.9173 15.8714
1211 1 16.7532 0.1234 19.215
1264 1 6.43337 12.4001 19.017
1084 2 5.15589 14.2376 17.4486
1061 2 -0.172048 9.46865 16.0683
1007 2 10.025 0.33876 16.3668
1086 2 8.48908 13.8568 17.4511
1287 2 11.7981 14.2524 17.5668
1485 2 10.1629 12.4827 19.0292
1686 1 10.4368 12.5252 28.7229
1090 1 14.9882 14.1071 17.3835
1289 2 13.7071 12.5329 19.4371
1083 2 3.14551 12.8262 15.9478
1707 2 10.4429 15.9545 25.5169
1202 2 0.236211 3.40297 19.1041
1401 1 1.21895 1.65828 20.8827
1404 2 3.29153 3.01802 22.1088
1281 1 0.317217 12.8659 19.6756
1205 1 5.12444 1.61394 20.5304
1407 2 6.85134 3.1415 22.5
1425 1 4.83316 1.29403 23.8187
1406 2 8.61114 1.53069 20.8775
1427 1 10.2972 3.25792 22.1167
1409 1 11.8381 1.44333 21.282
864 2 3.06948 9.54691 15.852
1429 1 13.7206 3.27452 22.4558
1210 2 14.9478 1.69872 20.7377
1629 2 15.646 1.67907 23.992
1311 1 16.9359 15.4024 18.8322
1887 2 12.0116 14.2705 30.6997
